BOSS_KING_YAKNUS.description;Muito tempo atrás, os humanos e os iaques fizeram uma aliança. Para decidir quem iria liderar, os dois governantes lutaram. O vitorioso seria servido pelo outro povo por 100 anos. O reino humano venceu, mas a cada 100 anos a batalha se repete. Isso é chamado... Iaquenarok.
BOSS_GREEN_GENIE.description;Quando as quatro divindades caíram, Arboria abandonou o mundo e retornou para o Bosque Cintilante. Aqui é onde a voz de Gaia vive e a vída é realmente cíclica.
BOSS_BLUE_YELLOW_SURVIVAL.description;Magda exterminou os bandidos da costa celeste que assassinaram sua mãe. Os espíritos amaldiçoados da batalha ainda estão aqui, atacando qualquer um que entre.
BOSS_YAKKAR.description;Em Iaqueran, a Vanguarda Iaque treina para uma futura e misteriosa guerra. Seu líder Yakkar promove a Arena Iaqueran, onde ele ensina uma nova forma de guerrear.
BOSS_AZURE_GENIE.description;Tempos atrás, um grande Imperador pediu por um conhecimento proibido a Udina. Fascinada, ela lhe concedeu o desejo. Isto não terminou bem para ele nem para o seu império.
BOSS_GREEN_RED_SURVIVAL.description;Ninguém sabe o que transformou este paraíso uma vez verdejante em vidro. Ninguém sabe porque guardas enfurecidos defendem o local. Atenção: Cuidado com os ogros.
BOSS_YELLOW_GENIE.description;O Deserto Vazio é o lar do grande Dagdan, senhor do vento e da fúria. Dagdan se rebelou contra o deus do céu Astar, se recusando a compartilhar o dom da luta. Um dia, uma velha mulher roubou esse dom de Dagdan. Ela escolheu compartilhar o dom e, por causa de sua generosidade, Astar lhe garantiu eterna juventude e beleza. Seu nome era Iona. Quando você avistar uma tespestade surgindo do nada, provavelmente é Dagdan furioso por causa desse antigo roubo.
BOSS_CRIMSON_GENIE.description;A Forja da Criação é onde o deus Aoros forjou almas a partir de magia bruta. Uma de suas maiores criações foi Pyrhos, o guardião da forja. No entanto, Pyrhos lentamente ficou louco na sua solidão. Para ter companhia, ele usou a forja para criar um amigo chamado Kojin. Infelizmente Pyrhos não era um deus e não pôde criar um ser verdadeiramente imortal.
BOSS_DARK_WISP.description;Uma simples centelha assombra essa solitária caverna. Todas as tentativas de aprender sobre a caverna falharam. As anotações escritas sobre ela desapareceram. Encantos velozes retornam somente como olhares vazios e espelhos sem reflexo. Você está se aproximando dela? Não. Não faça isso...
BOSS_FOUR_COLOR_01.description;Até os deuses devem ser testados se eles desejam visitar o Portal Cósmico. Esta floresta tenebrosa conjura ecos das criaturas mais terríveis do mundo. Prepare-se para morrer.
