AVATAR_ADVENTURER_NAME;Fugoro
AVATAR_AURORA_NAME;Aurora
AVATAR_BASIC_NAME;Esploratore
AVATAR_BLUE_ELEMENTAL_1_NAME;Folletto Turchese
AVATAR_BLUE_ELEMENTAL_2_NAME;Spirito Turchese
AVATAR_BLUE_ELEMENTAL_3_NAME;Genio Azzurro
AVATAR_BOMB_SLINGER_NAME;Bom-R
AVATAR_CAP_10_NAME;CAP-10
AVATAR_DARK_WISP_NAME;Spiritello Oscuro
AVATAR_FUGORO_NAME;Fugoro
AVATAR_GREEN_ELEMENTAL_1_NAME;Folletto Verdeggiante
AVATAR_GREEN_ELEMENTAL_2_NAME;Spirito Verdeggiante
AVATAR_GREEN_ELEMENTAL_3_NAME;Genio Verdeggiante
AVATAR_HOAKA_NAME;Hoaka
AVATAR_JALMYR_NAME;Jalmyr
AVATAR_KAIOS_NAME;Kaios
AVATAR_KELDRAN_EMISSARY_NAME;Emissario del Vento
AVATAR_KHALIM_NAME;Khalim
AVATAR_KINGS_GUARD_NAME;Balhar
AVATAR_KOBOLD_MERCENARY_NAME;Signore del Sottosuolo
AVATAR_KROG_NAME;Krog
AVATAR_MAGDA_NAME;Magda
AVATAR_OGRE_BATTLER_NAME;Orco da Battaglia
AVATAR_RAIZEON_NAME;Raizeon
AVATAR_RAPALA_NAME;Rapala
AVATAR_RED_ELEMENTAL_1_NAME;Spiritello Cremisi
AVATAR_RED_ELEMENTAL_2_NAME;Spirito Cremisi
AVATAR_RED_ELEMENTAL_3_NAME;Genio Cremisi
AVATAR_RUUNIN_NAME;Ruunin
AVATAR_SAGAMI_ELDER_NAME;Anziano Sagami
AVATAR_SEIFER_NAME;Seifer
AVATAR_SHARRA_NAME;Sharra
AVATAR_SHAYTAN_ASSASSIN_NAME;Assassino Shayatiano
AVATAR_TAESA_NAME;Strega Gabriana
AVATAR_TARANGA_NAME;Taranga
AVATAR_TARUM_NAME;Tarum
AVATAR_THE_EGG_NAME;L'Uovo
AVATAR_ULANI_NAME;Ulani
AVATAR_VERDURAN_FORCE_NAME;Forza Verde del Bosco
AVATAR_YAKKAR_NAME;Yakkar
AVATAR_YAK_CYNICAL_NAME;Lo Yak Cinico
