AVATAR_ADVENTURER_NAME;Fugoro
AVATAR_AURORA_NAME;Aurora
AVATAR_BASIC_NAME;Dobrodruh
AVATAR_BLUE_ELEMENTAL_1_NAME;Azurový skřítek
AVATAR_BLUE_ELEMENTAL_2_NAME;Azurové vědomí
AVATAR_BLUE_ELEMENTAL_3_NAME;Azurový džin
AVATAR_BOMB_SLINGER_NAME;Bom-R
AVATAR_CAP_10_NAME;CAP-10
AVATAR_DARK_WISP_NAME;Temná bludička
AVATAR_FUGORO_NAME;Fugoro
AVATAR_GREEN_ELEMENTAL_1_NAME;Zelenající se skřítek
AVATAR_GREEN_ELEMENTAL_2_NAME;Zelenající se vědomí
AVATAR_GREEN_ELEMENTAL_3_NAME;Zelenající se džin
AVATAR_HOAKA_NAME;Hoaka
AVATAR_JALMYR_NAME;Jalmyr
AVATAR_KAIOS_NAME;Kaios
AVATAR_KELDRAN_EMISSARY_NAME;Větrorozený vyslanec
AVATAR_KHALIM_NAME;Khalim
AVATAR_KINGS_GUARD_NAME;Balhar
AVATAR_KOBOLD_MERCENARY_NAME;Šéf Podsvětí
AVATAR_KROG_NAME;Krog
AVATAR_MAGDA_NAME;Magda
AVATAR_OGRE_BATTLER_NAME;Zlobří bojovník
AVATAR_RAIZEON_NAME;Raizeon
AVATAR_RAPALA_NAME;Rapala
AVATAR_RED_ELEMENTAL_1_NAME;Karmínový skřítek
AVATAR_RED_ELEMENTAL_2_NAME;Karmínové vědomí
AVATAR_RED_ELEMENTAL_3_NAME;Karmínový džin
AVATAR_RUUNIN_NAME;Ruunin
AVATAR_SAGAMI_ELDER_NAME;Sagamský stařec
AVATAR_SEIFER_NAME;Seifer
AVATAR_SHARRA_NAME;Sharra
AVATAR_SHAYTAN_ASSASSIN_NAME;Shaytanský vrah
AVATAR_TAESA_NAME;Grabijská kouzelnice
AVATAR_TARANGA_NAME;Taranga
AVATAR_TARUM_NAME;Tarum
AVATAR_THE_EGG_NAME;Vejce
AVATAR_ULANI_NAME;Ulani
AVATAR_VERDURAN_FORCE_NAME;Síla zeleně
AVATAR_YAKKAR_NAME;Jakkar
AVATAR_YAK_CYNICAL_NAME;Cynický jak
AVATAR_YAK_DRAGON_NAME;Fafnir
