PROLOGUE_2_0001;Существа могут собирать фейри из колодцев.
PROLOGUE_2_0002;Я заполучу ВСЕ ЧЕТЬIРЕ колодца фейри.
PROLOGUE_2_0003;Поставьте своего Маленького фермера рядом с этим колодцем.
PROLOGUE_2_0004;Подсказка: Оставшаяся фейри сохраняется в конце хода.
PROLOGUE_2_0005;Всадник, собирай фейри!
PROLOGUE_2_0006;Существа, находящиеся рядом с колодцами, автоматически собирают фейри.
PROLOGUE_2_0010;Упс, я оставил печку включенной! Сможете завершить сражение без меня? Спасибо!
PROLOGUE_2_0007;Прошу, не нападай на меня.
PROLOGUE_2_0008;И ты даже НЕ СМЕЙ красть у меня фейри!
PROLOGUE_2_0009;События можно использовать только раз. Выбирайте с умом.
