CARD_0001_BODY;Les jeunes des Sylandes rêvent souvent d'aventures héroïques durant leur travail aux champs. Malheureusement, lorsque l'un d'eux se retrouve dans l'une de ces aventures tant espérées, il y survit rarement plus d'une journée.
CARD_0022_BODY;Ceux qui vivent dans les cités de Mîrnast se contentent bien souvent de délaisser leurs traditions et leur liberté au profit du confort et de la sécurité que les merveilles technologiques de l'Empire leur procurent. Ceux qui vivent dans les campagnes croient en des idéaux plus nobles, et continuent de se dresser contre l'Empereur au nom de la liberté.
CARD_0024_BODY;Les Impériaux ont ri au nez et à la barbe de la Rébellion lorsqu'elle a choisi le Faucon comme symbole, mais ils ont rapidement appris à craindre le cri des faucons entrainés par les rebelles.
CARD_0030_BODY;On peut trouver de paisibles yaks n'importe où il y a de l'herbe. Les fermiers deviennent souvent amis avec les yaks des environs et leur offrent volontiers du foin et un abri, en échange d'un peu d'aide pour labourer ou tirer leurs charrettes.
CARD_0034_BODY;La Reine Magda a la mainmise sur la plupart du système judiciaire de Meroval, notamment grâce à de nombreux amis haut placés. En échange de leur loyauté, la Reine protège ses favoris des retombées légales des diverses opérations illicites auxquelles ils pourraient être mêlés.
CARD_0036_BODY;Le gant de velours couvrant la main de fer de son mari, bien que leur mariage n'ait été qu'une manoeuvre politique. Alors que Magnus assure le respect des Ordres de Chevalerie, Magda contrôle les plus hauts échelons de la société grâce à des pots-de-vin, des espions, voire des assassinats.
CARD_0040_BODY;Connu sous le nom du "Renard du Glacier", ce roi retors est le 193ème souverain de Meroval. Depuis la création du royaume il y a 4000 ans, le Grand Cerf Blanc de la famille de Meroval a toujours orné les bannières de la Forteresse d'Obsidienne.
CARD_0043_BODY;Après la mort de ses parents dans une attaque de bandits, Sharra fut adoptée par l'énigmatique Maître, chef des mystérieux Chasseurs de Dragons. Après des années d'entrainement, elle devint la chasseresse la plus talentueuse de L'Ordre, envoyée aux quatre coins du monde par le Maître afin d'empêcher l'arrivée du prophétique "Jour des Dragons" en les terrassant jusqu'au dernier.
CARD_0047_BODY;Dans la cité de Mîrnast, où l'Empereur règne à présent depuis son trône d'or, se trouve un petit jardin envahi par la végétation. En son centre, enchevêtrée au milieu des mauvaises herbes et des lianes, se tient la statue d'une femme, étrange, sublime et radieuse. Gravés dans la pierre, enfouis sous des couches de mousse, on peut discerner les mots "Laya, Dame des Peines".
CARD_0051_BODY;Autrefois fers de lance de l'armée Impériale, les Exécuteurs patrouillent maintenant dans la campagne de Mîrnast. Officiellement censées la protéger des attaques de Tikis et d'Oradrims, ces machines sont en fait plus souvent utilisées pour éliminer ou neutraliser des bastions rebelles.
CARD_0052_BODY;Chaque noble de Meroval appartient à un ordre de chevalerie, mais seuls les plus talentueux et dévoués appartiennent à l'Ordre de Meroval, qui a le devoir de protéger la vie du Roi ainsi que ses secrets.
CARD_0053_BODY;Une prophétie prévoit qu'un beau jour les dragons s'uniront pour purifier le monde de la corruption humaine. Alors que les humains y voient une prophétie à craindre et à éviter, la plupart des autres races attendent ce jour avec impatience.
CARD_0056_BODY;Dans la lutte de pouvoirs entre Magnus et Magda, Thulgar essaye de jouer sur les deux tableaux. Il espère que ce bras de fer causera leur perte, lui permettant ainsi de revendiquer le trône. Mais il ne se doute pas que le couple royal est au courant de ses intentions et qu'ils ont passé un accord afin de maintenir Thulgar à l'écart en l'occupant à des tâches sans intérêt.
CARD_0060_BODY;Grâce à sa mainmise sur les tribunaux de Meroval, la Reine Magda n'a aucune difficulté à faire exécuter quelqu'un en toute légalité. Mais dans les rares cas où elle n'est pas en mesure de le faire, elle dispose de bien d'autres moyens de parvenir à ses fins.
CARD_0064_BODY;La soif de ressources de l'Empire est si grande que bien souvent des régions entières se retrouvent complètement drainées de toute faeria, sans la moindre considération pour la terre ou ses habitants.
CARD_0071_BODY;Partout, les mers fourmillent de bancs de Poissons-rubis, mais c'est aux alentours de Gabria qu'on les trouve en plus grand nombre. Ils y sont considérés comme les créatures fétiches d'Alua, déesse de l'océan et des rêves.
CARD_0083_BODY;Bien que les Tritons aient vécu en paix depuis de nombreuses années, ils n'en sont pas devenus complaisants pour autant. Leur entrainement rigoureux, combiné à leur capacité naturelle à rendre les murs plus utiles que jamais, en font des guerriers parmi les plus grands de ce monde.
CARD_0104_BODY;Pendant une éternité, le monde entier ne fut rien d'autre qu'une mer infinie dans laquelle Ouroboros sommeillait. Lorsque les quatre dieux décidèrent d'entrer dans le monde pour entamer leur création, le grand Serpent remua dans son sommeil, créant ainsi des ondes se propageant dans l'eau. Alua vit les vagues qui en découlèrent et leur donna vie, créant ainsi le premier élémentaire, Baeru.
CARD_0108_BODY;Orosei est la gardienne de Pandore, royaume des rêves qui renferme les souvenirs des dieux et des légendes. Elle avait une existence paisible, jusqu'à ce que le marchand triton Fugoro trouve un moyen d'ouvrir la porte de Pandore, laissant ainsi libre passage à toutes sortes de voleurs et d'explorateurs.
CARD_0114_BODY;Aurora a toujours eu la capacité d'entrer dans les rêves de ceux qui l'entourent, les changeant en visions pour ceux qui ont besoin d'être guidés. Au cours de ces derniers siècles, elle y a eu recours plus fréquemment, au point que la quasi totalité des figures marquantes du monde ont été façonnées d'une manière ou d'une autre par les rêves d'Aurora.
CARD_0125_BODY;L'une des consciences les plus énigmatiques de ce monde... Elle s'éveilla il y a plusieurs milliers d'années sans aucun souvenir, mais animée d'une sagesse profonde et possédant d'étranges pouvoirs. Même si elle ne sait toujours pas ce qui l'a créée, elle a trouvé son but : sauver le monde de la destruction qui l'attend.
CARD_0133_BODY;Alors que les Tikis communient avec les esprits fougueux des animaux et des plantes, les Sagamis se servent d'éléments plus ténébreux de la nature. Leurs chamans lient ces esprits assoiffés de sang à des masques finement sculptés, leur conférant une grande puissance. Quand un chaman meurt, il n'est pas rare que son âme soit liée à un nouveau masque, gardant ainsi sa force au sein de la tribu.
CARD_0140_BODY;Les Tikis croient que toute vie est sacrée. Chaque membre de la tribu, du chef au plus jeune des guerriers, est tenu de se rendre de temps en temps dans la forêt pour soigner les animaux et les plantes malades ou blessés.
CARD_0144_BODY;Quand la vie sauvage est menacée, les chamans Tikis imprègnent souvent leurs animaux sacrés de faeria pure, les changeant ainsi en de terrifiantes bêtes géantes. À cause des assauts constants de l'Empire de Mîrnast, les tribus Tiki ont du utiliser cette technique de plus en plus fréquemment, maintenant leurs gardiens dans un état constant de fureur belliqueuse.
CARD_0150_BODY;En des temps oubliés des mortels, Thyria était le plus important des royaumes des géants. Durant la Guerre des Titans, ils construisirent de gigantesques golems pour écraser leurs ennemis. Ces imposantes créatures survivent encore aujourd'hui, même si leurs créateurs ont quitté ce monde depuis bien longtemps.
CARD_0169_BODY;Tethra, l'aînée des dragons élémentaires, veille sur les étendues sauvages depuis les hauteurs de la Forêt Sacrée. Dans le passé, elle vainquit Sharra, Fléau des Dragons, mais épargna sa vie quand elle comprit qu'un destin puissant guidait la jeune humaine.
