FUGORO_EPIC_03_0001;J'ai dégoté de nouveaux trésors.
FUGORO_EPIC_03_0002;On raconte que cette statue vivante était jadis la sœur d'Orosei.
FUGORO_EPIC_03_0003;Torturer ses victimes procurait un plaisir sans fin au Grand Prêtre Sario. Littéralement sans fin.
FUGORO_EPIC_03_0004;J'ai remporté le concours Construis Un Meilleur Trembleterre avec ça !
FUGORO_EPIC_03_0005;Il m'a fallu m'aventurer dans la montagne de Garudan pour dénicher cette perle.
FUGORO_EPIC_03_0006;Le roi fou a fait fabriquer une cour entière de Yaks mécaniques.
FUGORO_EPIC_03_0007;Ceci renferme les secrets d'un moine sans nom. Pour ma part, je l'appelle Jerry.
FUGORO_EPIC_03_0008;Dans le calice du palais repose le breuvage de la vérité.
FUGORO_EPIC_03_0009;Les cœurs des bêtes sauvages battent au rythme de ce tambour.
FUGORO_EPIC_03_0010;Cette corne a appartenu à Yaknus lui-même.
FUGORO_EPIC_03_0011;La chute d'Aramis n'a pas empêché sa lame de poursuivre le combat.
