AVATAR_ADVENTURER_NAME;Fugoro
AVATAR_AURORA_NAME;Aurora
AVATAR_BASIC_NAME;Entdecker
AVATAR_BLUE_ELEMENTAL_1_NAME;Azurblauer Elementargeist
AVATAR_BLUE_ELEMENTAL_2_NAME;Azurblaue Wesenheit
AVATAR_BLUE_ELEMENTAL_3_NAME;Azurblauer Dschinn
AVATAR_BOMB_SLINGER_NAME;Bom-R
AVATAR_CAP_10_NAME;CAP-10
AVATAR_DARK_WISP_NAME;Dunkles Irrlicht
AVATAR_FUGORO_NAME;Fugoro
AVATAR_GREEN_ELEMENTAL_1_NAME;Smaragdgrüner Elementargeist
AVATAR_GREEN_ELEMENTAL_2_NAME;Smaragdgrüne Wesenheit
AVATAR_GREEN_ELEMENTAL_3_NAME;Grasgrüner Dschinn
AVATAR_HOAKA_NAME;Hoaka
AVATAR_JALMYR_NAME;Jalmyr
AVATAR_KAIOS_NAME;Kaios
AVATAR_KELDRAN_EMISSARY_NAME;Windgetragener Botschafter
AVATAR_KHALIM_NAME;Khalim
AVATAR_KINGS_GUARD_NAME;Balhar
AVATAR_KOBOLD_MERCENARY_NAME;Untergrund-Boss
AVATAR_KROG_NAME;Krog
AVATAR_MAGDA_NAME;Magda
AVATAR_OGRE_BATTLER_NAME;Kampflustiger Oger
AVATAR_RAIZEON_NAME;Raizeon
AVATAR_RAPALA_NAME;Rapala
AVATAR_RED_ELEMENTAL_1_NAME;Karmesinroter Elementargeist
AVATAR_RED_ELEMENTAL_2_NAME;Karmesinrote Wesenheit
AVATAR_RED_ELEMENTAL_3_NAME;Blutroter Dschinn
AVATAR_RUUNIN_NAME;Ruunin
AVATAR_SAGAMI_ELDER_NAME;Sagami-Ältester
AVATAR_SEIFER_NAME;Seifer
AVATAR_SHARRA_NAME;Sharra
AVATAR_SHAYTAN_ASSASSIN_NAME;Meuchelnder Schaitan
AVATAR_TAESA_NAME;Gabrianische Verzauberin
AVATAR_TARANGA_NAME;Taranga
AVATAR_TARUM_NAME;Tarum
AVATAR_THE_EGG_NAME;Das Ei
AVATAR_ULANI_NAME;Ulanis
AVATAR_VERDURAN_FORCE_NAME;Naturgewalt der Pflanzenwelt
AVATAR_YAKKAR_NAME;Yakkar
