OVERSKY_ISLAND_01_MISSION04_0002;Schau dir den süßen kleinen Typ an.
OVERSKY_ISLAND_01_MISSION04_0001;Rawrr!
OVERSKY_ISLAND_01_MISSION04_0004;Huch! Es scheint so, als wollte er spielen.
OVERSKY_ISLAND_01_MISSION04_0009;Lass uns das Baby zu Bett bringen.
OVERSKY_ISLAND_01_MISSION04_0010;Rawwr! Rawwr!
OVERSKY_ISLAND_01_MISSION04_0011;Ruft er seine Eltern?
OVERSKY_ISLAND_01_MISSION04_0012;Hier, nimm diese!
OVERSKY_ISLAND_01_MISSION04_0005;Rawr! Spaß!
OVERSKY_ISLAND_01_MISSION04_0006;Ooh, ich glaube er lernt zu sprechen!
OVERSKY_ISLAND_01_MISSION04_0013;Huch!
